Employee ID,Joining Date,Salary,Total Customers Handled,Overall Sentiment Score,Feedback ID,Customer ID,Feedback Date,Feedback Text,Sentiment Score,Rating,Improvement Areas
38,2022-09-28,51770,311,0.14,F38003,C58740,2023-01-08,"Excellent service, highly recommend!",0.42,1,Behavior
39,2020-11-01,55322,243,0.27,F39001,C25948,2024-04-30,"The service was good, but the employee could improve voice modulation.",0.51,1,None
39,2020-11-01,55322,243,0.27,F39002,C1571,2021-06-01,"Employee was rude, and the issue took too long to resolve.",-0.77,4,Empathy
39,2020-11-01,55322,243,0.27,F39003,C694,2021-11-20,"Excellent service, highly recommend!",-0.0,3,Communication Skills
39,2020-11-01,55322,243,0.27,F39004,C73186,2023-09-28,"The service was good, but the employee could improve voice modulation.",0.51,1,None
39,2020-11-01,55322,243,0.27,F39005,C90326,2022-03-11,"Great service, solved my issue quickly!",0.12,2,Time Management
39,2020-11-01,55322,243,0.27,F39006,C43306,2022-12-06,"The service was good, but the employee could improve voice modulation.",0.92,3,None
39,2020-11-01,55322,243,0.27,F39007,C51501,2023-08-17,The employee needs to be more polite and resolve issues faster.,0.04,1,Empathy
39,2020-11-01,55322,243,0.27,F39008,C18868,2023-07-25,"Had a great experience, but communication could be better.",0.83,1,None
40,2020-01-31,59043,348,-0.31,F40001,C65804,2020-03-21,It took too long to resolve the issue.,-0.54,3,Language
40,2020-01-31,59043,348,-0.31,F40002,C21903,2020-12-29,"The service was good, but the employee could improve voice modulation.",0.54,1,None
40,2020-01-31,59043,348,-0.31,F40003,C9791,2024-06-29,The employee needs to be more polite and resolve issues faster.,-0.03,4,None
40,2020-01-31,59043,348,-0.31,F40004,C44121,2022-03-18,"Employee was rude, and the issue took too long to resolve.",-0.91,5,None
40,2020-01-31,59043,348,-0.31,F40005,C75375,2024-06-01,It took too long to resolve the issue.,-0.59,5,Communication Skills
41,2023-05-11,47080,251,-0.12,F41001,C56402,2023-12-10,The employee needs to be more polite and resolve issues faster.,0.41,3,Time Management
41,2023-05-11,47080,251,-0.12,F41002,C64002,2024-05-28,The employee needs to be more polite and resolve issues faster.,0.16,1,Problem Solving
41,2023-05-11,47080,251,-0.12,F41003,C23297,2024-04-21,"Communication was unclear, but the problem was solved eventually.",0.16,5,Technical Knowledge
41,2023-05-11,47080,251,-0.12,F41004,C50400,2024-07-04,"Employee was rude, and the issue took too long to resolve.",-0.82,4,Clarity of Explanation
41,2023-05-11,47080,251,-0.12,F41005,C55143,2023-10-06,It took too long to resolve the issue.,-0.75,5,Time Management
41,2023-05-11,47080,251,-0.12,F41006,C293,2024-03-22,"Employee was rude, and the issue took too long to resolve.",-0.76,2,Language
41,2023-05-11,47080,251,-0.12,F41007,C85279,2024-06-24,The employee needs to be more polite and resolve issues faster.,-0.01,4,Voice Modulation
41,2023-05-11,47080,251,-0.12,F41008,C12021,2023-09-01,"Had a great experience, but communication could be better.",0.61,2,None
42,2022-11-16,55035,453,-0.06,F42001,C76826,2023-02-23,"Employee was rude, and the issue took too long to resolve.",-0.53,2,None
42,2022-11-16,55035,453,-0.06,F42002,C88682,2024-07-08,"Communication was unclear, but the problem was solved eventually.",0.42,2,Patience
42,2022-11-16,55035,453,-0.06,F42003,C80164,2023-01-25,It took too long to resolve the issue.,-0.82,2,Technical Knowledge
42,2022-11-16,55035,453,-0.06,F42004,C14025,2023-02-15,"Great service, solved my issue quickly!",0.42,3,Politeness
42,2022-11-16,55035,453,-0.06,F42005,C21916,2022-12-24,"Communication was unclear, but the problem was solved eventually.",0.22,3,Language
43,2020-07-16,59971,114,0.19,F43001,C29394,2022-02-21,"Communication was unclear, but the problem was solved eventually.",0.32,5,Voice Modulation
43,2020-07-16,59971,114,0.19,F43002,C64500,2021-06-04,"Had a great experience, but communication could be better.",0.8,3,None
43,2020-07-16,59971,114,0.19,F43003,C50942,2021-02-20,"Had a great experience, but communication could be better.",0.59,2,None
43,2020-07-16,59971,114,0.19,F43004,C97017,2021-12-24,It took too long to resolve the issue.,-0.95,1,Technical Knowledge
44,2024-03-19,51080,499,0.0,F44001,C72719,2024-06-24,"The service was good, but the employee could improve voice modulation.",0.87,4,None
44,2024-03-19,51080,499,0.0,F44002,C3656,2024-04-30,"Communication was unclear, but the problem was solved eventually.",0.27,1,Communication Skills
44,2024-03-19,51080,499,0.0,F44003,C22383,2024-07-12,"Employee was rude, and the issue took too long to resolve.",-0.64,1,Listening Skills
44,2024-03-19,51080,499,0.0,F44004,C29864,2024-05-06,It took too long to resolve the issue.,-0.92,1,Communication Skills
44,2024-03-19,51080,499,0.0,F44005,C33527,2024-07-16,"Satisfied with the service, but there’s room for improvement in tone.",0.19,2,Clarity of Explanation
44,2024-03-19,51080,499,0.0,F44006,C42373,2024-07-23,"Great service, solved my issue quickly!",-0.01,4,Empathy
44,2024-03-19,51080,499,0.0,F44007,C22224,2024-07-09,"Excellent service, highly recommend!",0.24,3,Problem Solving
45,2021-02-23,46658,138,0.19,F45001,C14817,2022-04-29,It took too long to resolve the issue.,-0.92,2,Communication Skills
45,2021-02-23,46658,138,0.19,F45002,C27175,2022-04-02,"The service was good, but the employee could improve voice modulation.",0.98,3,None
45,2021-02-23,46658,138,0.19,F45003,C17553,2021-07-26,Employee was very helpful and resolved the issue in no time.,0.25,2,Patience
45,2021-02-23,46658,138,0.19,F45004,C65804,2022-04-24,"Employee was rude, and the issue took too long to resolve.",-0.73,3,Problem Solving
45,2021-02-23,46658,138,0.19,F45005,C79764,2023-05-03,"The service was good, but the employee could improve voice modulation.",0.71,1,None
45,2021-02-23,46658,138,0.19,F45006,C62216,2023-11-06,"The service was good, but the employee could improve voice modulation.",0.85,4,None
46,2020-05-03,51167,144,-0.01,F46001,C70287,2024-09-08,"Communication was unclear, but the problem was solved eventually.",0.48,2,Problem Solving
46,2020-05-03,51167,144,-0.01,F46002,C22559,2024-07-28,The employee needs to be more polite and resolve issues faster.,0.27,2,Empathy
46,2020-05-03,51167,144,-0.01,F46003,C49938,2022-12-12,"Communication was unclear, but the problem was solved eventually.",0.2,4,Politeness
46,2020-05-03,51167,144,-0.01,F46004,C5629,2023-06-15,"Employee was rude, and the issue took too long to resolve.",-0.67,1,Patience
46,2020-05-03,51167,144,-0.01,F46005,C85039,2023-02-09,Employee was very helpful and resolved the issue in no time.,0.37,2,Technical Knowledge
46,2020-05-03,51167,144,-0.01,F46006,C95136,2024-09-19,"Excellent service, highly recommend!",0.2,1,Listening Skills
46,2020-05-03,51167,144,-0.01,F46007,C66342,2024-01-02,"Employee was rude, and the issue took too long to resolve.",-0.71,3,Time Management
46,2020-05-03,51167,144,-0.01,F46008,C44220,2024-07-04,"Employee was rude, and the issue took too long to resolve.",-0.82,1,None
46,2020-05-03,51167,144,-0.01,F46009,C41616,2023-12-25,"Had a great experience, but communication could be better.",0.55,4,None
47,2023-11-01,55663,243,0.14,F47001,C73341,2024-02-11,"Satisfied with the service, but there’s room for improvement in tone.",0.21,4,Empathy
47,2023-11-01,55663,243,0.14,F47002,C34442,2024-09-22,"Excellent service, highly recommend!",0.09,5,Behavior
47,2023-11-01,55663,243,0.14,F47003,C44827,2024-09-07,"Had a great experience, but communication could be better.",0.99,2,None
47,2023-11-01,55663,243,0.14,F47004,C18870,2024-07-16,"Great service, solved my issue quickly!",0.4,4,Politeness
47,2023-11-01,55663,243,0.14,F47005,C57696,2024-09-02,Employee was very helpful and resolved the issue in no time.,0.14,2,Empathy
47,2023-11-01,55663,243,0.14,F47006,C29249,2024-03-31,The employee needs to be more polite and resolve issues faster.,-0.1,5,Listening Skills
47,2023-11-01,55663,243,0.14,F47007,C17267,2024-08-24,It took too long to resolve the issue.,-0.75,2,Problem Solving
47,2023-11-01,55663,243,0.14,F47008,C90515,2024-05-14,"Satisfied with the service, but there’s room for improvement in tone.",-0.02,5,Language
47,2023-11-01,55663,243,0.14,F47009,C73453,2023-12-12,"Excellent service, highly recommend!",0.3,1,Problem Solving
48,2024-03-26,46937,317,-0.03,F48001,C42437,2024-06-22,"Satisfied with the service, but there’s room for improvement in tone.",0.04,5,None
48,2024-03-26,46937,317,-0.03,F48002,C17590,2024-09-23,"Communication was unclear, but the problem was solved eventually.",0.41,2,Patience
48,2024-03-26,46937,317,-0.03,F48003,C14538,2024-04-13,Employee was very helpful and resolved the issue in no time.,0.13,3,Communication Skills
48,2024-03-26,46937,317,-0.03,F48004,C50864,2024-09-13,"Satisfied with the service, but there’s room for improvement in tone.",-0.02,5,Behavior
48,2024-03-26,46937,317,-0.03,F48005,C48712,2024-05-25,"Employee was rude, and the issue took too long to resolve.",-0.72,2,Politeness
49,2021-05-10,46858,434,0.17,F49001,C94018,2022-12-04,Employee was very helpful and resolved the issue in no time.,0.04,2,Time Management
49,2021-05-10,46858,434,0.17,F49002,C85458,2023-10-26,It took too long to resolve the issue.,-0.52,4,Behavior
49,2021-05-10,46858,434,0.17,F49003,C34749,2024-04-17,"Had a great experience, but communication could be better.",0.98,5,None
50,2021-01-09,52178,401,-0.09,F50001,C76070,2023-09-28,"Employee was rude, and the issue took too long to resolve.",-0.77,4,None
50,2021-01-09,52178,401,-0.09,F50002,C50885,2024-07-31,"Excellent service, highly recommend!",-0.03,1,Behavior
50,2021-01-09,52178,401,-0.09,F50003,C85164,2024-04-29,The employee needs to be more polite and resolve issues faster.,-0.04,4,None
50,2021-01-09,52178,401,-0.09,F50004,C72237,2022-09-02,"Great service, solved my issue quickly!",0.11,4,Time Management
50,2021-01-09,52178,401,-0.09,F50005,C36124,2024-01-23,"Satisfied with the service, but there’s room for improvement in tone.",0.3,5,Behavior
51,2020-07-11,45757,292,0.33,F51001,C69914,2024-01-30,"Excellent service, highly recommend!",0.02,2,Clarity of Explanation
51,2020-07-11,45757,292,0.33,F51002,C92346,2023-08-22,"Communication was unclear, but the problem was solved eventually.",0.33,5,Listening Skills
51,2020-07-11,45757,292,0.33,F51003,C84936,2021-07-25,Employee was very helpful and resolved the issue in no time.,0.04,5,Politeness
51,2020-07-11,45757,292,0.33,F51004,C85946,2024-08-02,The employee needs to be more polite and resolve issues faster.,-0.04,5,Behavior
51,2020-07-11,45757,292,0.33,F51005,C96994,2024-08-04,The employee needs to be more polite and resolve issues faster.,0.07,1,Communication Skills
51,2020-07-11,45757,292,0.33,F51006,C76676,2022-11-06,"The service was good, but the employee could improve voice modulation.",0.81,3,None
51,2020-07-11,45757,292,0.33,F51007,C62798,2024-07-07,"Communication was unclear, but the problem was solved eventually.",-0.08,2,Empathy
51,2020-07-11,45757,292,0.33,F51008,C12435,2020-12-17,"The service was good, but the employee could improve voice modulation.",0.98,4,None
51,2020-07-11,45757,292,0.33,F51009,C48949,2022-02-20,"The service was good, but the employee could improve voice modulation.",0.81,3,None
52,2023-08-11,57644,249,0.36,F52001,C9743,2024-06-30,"Satisfied with the service, but there’s room for improvement in tone.",-0.02,5,Patience
52,2023-08-11,57644,249,0.36,F52002,C25114,2024-04-21,"Communication was unclear, but the problem was solved eventually.",0.29,5,Empathy
52,2023-08-11,57644,249,0.36,F52003,C59454,2024-05-28,"Great service, solved my issue quickly!",0.38,3,Listening Skills
52,2023-08-11,57644,249,0.36,F52004,C49340,2023-09-17,"Satisfied with the service, but there’s room for improvement in tone.",0.16,5,None
52,2023-08-11,57644,249,0.36,F52005,C18919,2024-01-30,"Had a great experience, but communication could be better.",0.87,3,None
52,2023-08-11,57644,249,0.36,F52006,C50930,2023-08-21,"Excellent service, highly recommend!",0.47,2,Empathy
53,2021-01-17,57182,419,0.07,F53001,C37104,2023-09-29,"Great service, solved my issue quickly!",0.21,1,Clarity of Explanation
53,2021-01-17,57182,419,0.07,F53002,C96162,2021-06-18,"Had a great experience, but communication could be better.",0.59,1,None
53,2021-01-17,57182,419,0.07,F53003,C77976,2022-10-02,It took too long to resolve the issue.,-0.58,3,Patience
54,2024-01-05,50381,190,0.24,F54001,C52454,2024-02-27,"Had a great experience, but communication could be better.",0.79,3,None
54,2024-01-05,50381,190,0.24,F54002,C98176,2024-05-05,The employee needs to be more polite and resolve issues faster.,0.02,4,Language
54,2024-01-05,50381,190,0.24,F54003,C94997,2024-04-19,The employee needs to be more polite and resolve issues faster.,0.19,4,Empathy
54,2024-01-05,50381,190,0.24,F54004,C77224,2024-03-25,Employee was very helpful and resolved the issue in no time.,0.37,3,Listening Skills
54,2024-01-05,50381,190,0.24,F54005,C6691,2024-05-01,"Excellent service, highly recommend!",-0.09,2,Empathy
54,2024-01-05,50381,190,0.24,F54006,C10125,2024-07-20,"Great service, solved my issue quickly!",-0.01,5,Empathy
54,2024-01-05,50381,190,0.24,F54007,C94584,2024-05-24,"Excellent service, highly recommend!",0.38,3,Voice Modulation
54,2024-01-05,50381,190,0.24,F54008,C67470,2024-01-23,"Excellent service, highly recommend!",0.46,2,Problem Solving
54,2024-01-05,50381,190,0.24,F54009,C6780,2024-07-19,"Satisfied with the service, but there’s room for improvement in tone.",0.01,3,Patience
55,2022-01-02,47508,242,0.07,F55001,C1326,2024-04-21,"Satisfied with the service, but there’s room for improvement in tone.",0.42,1,Politeness
55,2022-01-02,47508,242,0.07,F55002,C36329,2024-08-21,"Employee was rude, and the issue took too long to resolve.",-0.56,2,Politeness
55,2022-01-02,47508,242,0.07,F55003,C66798,2024-02-15,"Communication was unclear, but the problem was solved eventually.",-0.08,1,Communication Skills
55,2022-01-02,47508,242,0.07,F55004,C20235,2023-08-08,"Excellent service, highly recommend!",0.18,2,Patience
55,2022-01-02,47508,242,0.07,F55005,C27630,2024-03-25,"Satisfied with the service, but there’s room for improvement in tone.",0.13,5,Patience
55,2022-01-02,47508,242,0.07,F55006,C52946,2022-09-09,"Satisfied with the service, but there’s room for improvement in tone.",0.06,3,None
55,2022-01-02,47508,242,0.07,F55007,C13897,2023-08-01,The employee needs to be more polite and resolve issues faster.,0.35,1,Technical Knowledge
56,2020-08-19,47667,500,0.12,F56001,C74981,2021-01-28,"Had a great experience, but communication could be better.",0.87,5,None
56,2020-08-19,47667,500,0.12,F56002,C69006,2023-06-23,It took too long to resolve the issue.,-0.85,2,Time Management
56,2020-08-19,47667,500,0.12,F56003,C5512,2022-09-22,It took too long to resolve the issue.,-0.59,4,Behavior
56,2020-08-19,47667,500,0.12,F56004,C60947,2022-05-23,"Excellent service, highly recommend!",-0.05,1,Politeness
56,2020-08-19,47667,500,0.12,F56005,C64765,2022-04-14,"The service was good, but the employee could improve voice modulation.",0.95,1,None
56,2020-08-19,47667,500,0.12,F56006,C14625,2022-08-28,"Excellent service, highly recommend!",0.4,5,Time Management
57,2021-05-08,55975,223,0.34,F57001,C14941,2023-08-21,"Communication was unclear, but the problem was solved eventually.",0.14,1,Voice Modulation
57,2021-05-08,55975,223,0.34,F57002,C93304,2022-12-07,"Communication was unclear, but the problem was solved eventually.",0.35,3,Time Management
57,2021-05-08,55975,223,0.34,F57003,C28187,2022-11-11,"Had a great experience, but communication could be better.",0.86,4,None
57,2021-05-08,55975,223,0.34,F57004,C96357,2022-09-28,"Great service, solved my issue quickly!",0.05,5,Problem Solving
57,2021-05-08,55975,223,0.34,F57005,C22997,2023-09-23,The employee needs to be more polite and resolve issues faster.,0.3,4,Communication Skills
58,2022-04-13,55396,273,0.3,F58001,C3634,2023-12-08,"Communication was unclear, but the problem was solved eventually.",0.11,1,Empathy
58,2022-04-13,55396,273,0.3,F58002,C35775,2024-09-16,"The service was good, but the employee could improve voice modulation.",0.96,3,None
58,2022-04-13,55396,273,0.3,F58003,C24358,2023-10-12,"Had a great experience, but communication could be better.",0.61,4,None
58,2022-04-13,55396,273,0.3,F58004,C27655,2024-01-04,Employee was very helpful and resolved the issue in no time.,0.44,3,Clarity of Explanation
58,2022-04-13,55396,273,0.3,F58005,C64685,2024-05-01,"The service was good, but the employee could improve voice modulation.",0.51,3,None
